indicatorId,geoUnit,year,value,qualifier,magnitude
MENF.5T8,LBN,2016,3410,,
MENF.5T8,LBN,2017,1707,,
MENF.5T8,LBN,2018,3248,,
MENF.5T8,LBN,2019,4604,UIS_EST,
MENF.5T8,LBN,2020,2028,,
MENF.5T8,LBN,2021,9660,UIS_EST,
MENF.5T8,LBN,2022,12144,UIS_EST,
MENF.5T8,LCA,2004,-1096,UIS_EST,
MENF.5T8,LCA,2006,-989,UIS_EST,
MENF.5T8,LCA,2007,-1178,UIS_EST,
MENF.5T8,LCA,2008,-970,UIS_EST,
MENF.5T8,LCA,2009,-1046,UIS_EST,
MENF.5T8,LCA,2010,-880,UIS_EST,
MENF.5T8,LCA,2011,-897,UIS_EST,
MENF.5T8,LCA,2012,-799,UIS_EST,
MENF.5T8,LCA,2013,-569,UIS_EST,
MENF.5T8,LCA,2014,-285,UIS_EST,
MENF.5T8,LCA,2015,-308,UIS_EST,
MENF.5T8,LCA,2016,-75,,
MENF.5T8,LCA,2017,-361,,
MENF.5T8,LCA,2018,-574,,
MENF.5T8,LCA,2019,-396,UIS_EST,
MENF.5T8,LCA,2020,-498,,
MENF.5T8,LCA,2022,-660,UIS_EST,
MENF.5T8,LIE,2004,-269,UIS_EST,
MENF.5T8,LIE,2006,-287,UIS_EST,
MENF.5T8,LIE,2007,-313,UIS_EST,
MENF.5T8,LIE,2008,-215,UIS_EST,
MENF.5T8,LIE,2009,-340,UIS_EST,
MENF.5T8,LIE,2010,-379,UIS_EST,
MENF.5T8,LIE,2011,-207,UIS_EST,
MENF.5T8,LIE,2012,-164,UIS_EST,
MENF.5T8,LIE,2014,-261,UIS_EST,
MENF.5T8,LIE,2015,-347,UIS_EST,
MENF.5T8,LIE,2016,-340,,
MENF.5T8,LIE,2017,-334,,
MENF.5T8,LIE,2018,-334,,
MENF.5T8,LIE,2019,-392,UIS_EST,
MENF.5T8,LIE,2020,-369,,
MENF.5T8,LIE,2021,-378,UIS_EST,
MENF.5T8,LKA,2011,-15976,UIS_EST,
MENF.5T8,LKA,2012,-16096,UIS_EST,
MENF.5T8,LKA,2013,-15302,UIS_EST,
MENF.5T8,LKA,2014,-15477,UIS_EST,
MENF.5T8,LKA,2015,-16507,,
MENF.5T8,LKA,2016,-17662,,
MENF.5T8,LKA,2017,-19780,,
MENF.5T8,LKA,2018,-23213,,
MENF.5T8,LKA,2019,-27266,UIS_EST,
MENF.5T8,LKA,2020,-29562,,
MENF.5T8,LKA,2021,-27734,UIS_EST,
MENF.5T8,LKA,2022,-29765,UIS_EST,
MENF.5T8,LSO,2003,-4595,UIS_EST,
MENF.5T8,LSO,2006,-3933,UIS_EST,
MENF.5T8,LSO,2012,-2801,UIS_EST,
MENF.5T8,LSO,2013,-2810,UIS_EST,
MENF.5T8,LSO,2014,-2852,UIS_EST,
MENF.5T8,LSO,2015,-2725,UIS_EST,
MENF.5T8,LSO,2017,-2984,,
MENF.5T8,LSO,2018,-2984,,
MENF.5T8,LTU,2000,-3469,UIS_EST,
MENF.5T8,LTU,2001,-4269,UIS_EST,
MENF.5T8,LTU,2002,-4589,UIS_EST,
MENF.5T8,LTU,2003,-5304,UIS_EST,
MENF.5T8,LTU,2004,-4872,UIS_EST,
MENF.5T8,LTU,2005,-5056,UIS_EST,
MENF.5T8,LTU,2006,-4742,UIS_EST,
MENF.5T8,LTU,2007,-4343,UIS_EST,
MENF.5T8,LTU,2008,-3715,UIS_EST,
MENF.5T8,LTU,2009,-4638,UIS_EST,
MENF.5T8,LTU,2010,-5563,UIS_EST,
MENF.5T8,LTU,2011,-7190,UIS_EST,
MENF.5T8,LTU,2012,-8864,UIS_EST,
MENF.5T8,LTU,2013,-8114,UIS_EST,
MENF.5T8,LTU,2015,-6326,,
MENF.5T8,LTU,2016,-5202,,
MENF.5T8,LTU,2017,-4626,,
MENF.5T8,LTU,2018,-4108,,
MENF.5T8,LTU,2019,-3772,UIS_EST,
MENF.5T8,LTU,2020,-3839,,
MENF.5T8,LTU,2021,-2218,UIS_EST,
MENF.5T8,LTU,2022,926,UIS_EST,
MENF.5T8,LUX,2006,-6708,UIS_EST,
MENF.5T8,LUX,2008,-5602,UIS_EST,
MENF.5T8,LUX,2010,-5094,UIS_EST,
MENF.5T8,LUX,2012,-5245,UIS_EST,
MENF.5T8,LUX,2013,-6103,UIS_EST,
MENF.5T8,LUX,2014,-6626,UIS_EST,
MENF.5T8,LUX,2015,-6896,,
MENF.5T8,LUX,2016,-7321,,
MENF.5T8,LUX,2017,-7723,,
MENF.5T8,LUX,2018,-8223,,
MENF.5T8,LUX,2019,-8651,UIS_EST,
MENF.5T8,LUX,2020,-9111,,
MENF.5T8,LUX,2021,-9309,UIS_EST,
MENF.5T8,LUX,2022,-9440.5,UIS_EST,
MENF.5T8,LVA,2000,3231,UIS_EST,
MENF.5T8,LVA,2001,4804,UIS_EST,
MENF.5T8,LVA,2002,234,UIS_EST,
MENF.5T8,LVA,2003,-1047,UIS_EST,
MENF.5T8,LVA,2004,-1876,UIS_EST,
MENF.5T8,LVA,2005,-1566,UIS_EST,
MENF.5T8,LVA,2007,-2345,UIS_EST,
MENF.5T8,LVA,2008,-2583,UIS_EST,
MENF.5T8,LVA,2009,-2716,UIS_EST,
MENF.5T8,LVA,2010,-3325,UIS_EST,
MENF.5T8,LVA,2011,-4061,UIS_EST,
MENF.5T8,LVA,2012,-3674,UIS_EST,
MENF.5T8,LVA,2013,-2858,UIS_EST,
MENF.5T8,LVA,2014,-1544,UIS_EST,
MENF.5T8,LVA,2015,-545,,
MENF.5T8,LVA,2016,857,,
MENF.5T8,LVA,2017,814,,
MENF.5T8,LVA,2018,2354,,
MENF.5T8,LVA,2019,3401,UIS_EST,
MENF.5T8,LVA,2020,4857,,
MENF.5T8,LVA,2021,4647,UIS_EST,
MENF.5T8,LVA,2022,4799,UIS_EST,
MENF.5T8,MAC,2001,6739,UIS_EST,
MENF.5T8,MAC,2002,12160,UIS_EST,
MENF.5T8,MAC,2003,16581,UIS_EST,
MENF.5T8,MAC,2004,13766,UIS_EST,
MENF.5T8,MAC,2005,11724,UIS_EST,
MENF.5T8,MAC,2006,11057,UIS_EST,
MENF.5T8,MAC,2007,10681,UIS_EST,
MENF.5T8,MAC,2008,11271,UIS_EST,
MENF.5T8,MAC,2009,12793,UIS_EST,
MENF.5T8,MAC,2010,11759,UIS_EST,
MENF.5T8,MAC,2011,11787,UIS_EST,
MENF.5T8,MAC,2012,6333,UIS_EST,
MENF.5T8,MAC,2013,7142,UIS_EST,
MENF.5T8,MAC,2014,8799,UIS_EST,
MENF.5T8,MAC,2015,9533,UIS_EST,
MENF.5T8,MAC,2016,10896,,
MENF.5T8,MAC,2017,11318,,
MENF.5T8,MAC,2018,13442,UIS_EST,
MENF.5T8,MAC,2019,15176,UIS_EST,
MENF.5T8,MAC,2020,17388,UIS_EST,
MENF.5T8,MAC,2021,20651,UIS_EST,
MENF.5T8,MAC,2022,25949,UIS_EST,
MENF.5T8,MAR,2000,-35570,UIS_EST,
MENF.5T8,MAR,2001,-38471,UIS_EST,
MENF.5T8,MAR,2003,-46691,UIS_EST,
MENF.5T8,MAR,2004,-37548,UIS_EST,
MENF.5T8,MAR,2005,-36021,UIS_EST,
MENF.5T8,MAR,2006,-36098,UIS_EST,
MENF.5T8,MAR,2007,-32516,UIS_EST,
MENF.5T8,MAR,2008,-33487,UIS_EST,
MENF.5T8,MAR,2009,-33799,UIS_EST,
MENF.5T8,MAR,2010,-34202,UIS_EST,
MENF.5T8,MAR,2013,-30405,UIS_EST,
MENF.5T8,MAR,2014,-28225,UIS_EST,
MENF.5T8,MAR,2015,-29613,,
MENF.5T8,MAR,2016,-30583,,
MENF.5T8,MAR,2017,-31162,,
MENF.5T8,MAR,2018,-32503,,
MENF.5T8,MAR,2019,-34625,UIS_EST,
MENF.5T8,MAR,2020,-38376,,
MENF.5T8,MAR,2021,-46332,UIS_EST,
MENF.5T8,MAR,2022,-50705,UIS_EST,
MENF.5T8,MCO,2017,-432,,
MENF.5T8,MCO,2020,-282,,
MENF.5T8,MCO,2021,-173,UIS_EST,
MENF.5T8,MCO,2022,415,UIS_EST,
MENF.5T8,MDA,2000,-7563,UIS_EST,
MENF.5T8,MDA,2001,-5723,UIS_EST,
MENF.5T8,MDA,2002,-5547,UIS_EST,
MENF.5T8,MDA,2003,-6302,UIS_EST,
MENF.5T8,MDA,2004,-6748,UIS_EST,
MENF.5T8,MDA,2005,-7637,UIS_EST,
MENF.5T8,MDA,2006,-7633,UIS_EST,
MENF.5T8,MDA,2007,-8198,UIS_EST,
MENF.5T8,MDA,2008,-13417,UIS_EST,
MENF.5T8,MDA,2009,-11286,UIS_EST,
MENF.5T8,MDA,2010,-13561,UIS_EST,
MENF.5T8,MDA,2011,-16106,UIS_EST,
MENF.5T8,MDA,2012,-15147,UIS_EST,
MENF.5T8,MDA,2013,-16490,UIS_EST,
MENF.5T8,MDA,2014,-18750,UIS_EST,
MENF.5T8,MDA,2015,-16937,,
MENF.5T8,MDA,2016,-16408,,
MENF.5T8,MDA,2017,-14813,,
MENF.5T8,MDA,2018,-16516,,
MENF.5T8,MDA,2019,-12331,UIS_EST,
MENF.5T8,MDA,2020,-14639,,
MENF.5T8,MDA,2021,-14934,UIS_EST,
MENF.5T8,MDA,2022,-13916,UIS_EST,
MENF.5T8,MDG,2002,-2225,UIS_EST,
MENF.5T8,MDG,2004,-2842,UIS_EST,
MENF.5T8,MDG,2005,-3019,UIS_EST,
MENF.5T8,MDG,2006,-3172,UIS_EST,
MENF.5T8,MDG,2007,-3176,UIS_EST,
MENF.5T8,MDG,2008,-3184,UIS_EST,
MENF.5T8,MDG,2009,-3092,UIS_EST,
MENF.5T8,MDG,2010,-3064,UIS_EST,
MENF.5T8,MDG,2011,-3390,UIS_EST,
MENF.5T8,MDG,2012,-3352,UIS_EST,
MENF.5T8,MDG,2013,-2633,UIS_EST,
MENF.5T8,MDG,2014,-2392,UIS_EST,
MENF.5T8,MDG,2015,-2352,,
MENF.5T8,MDG,2016,-2426,,
MENF.5T8,MDG,2017,-2413,,
MENF.5T8,MDG,2018,-2723,,
MENF.5T8,MDG,2019,-1862,UIS_EST,
MENF.5T8,MDG,2020,-3612,,
MENF.5T8,MDG,2022,-4370,UIS_EST,
MENF.5T8,MDV,2000,-950,UIS_EST,
MENF.5T8,MDV,2001,-907,UIS_EST,
MENF.5T8,MDV,2002,-1218,UIS_EST,
MENF.5T8,MDV,2003,-1222,UIS_EST,
MENF.5T8,MEX,2001,-16888,UIS_EST,
MENF.5T8,MEX,2002,-19598,UIS_EST,
MENF.5T8,MEX,2013,-20056,UIS_EST,
MENF.5T8,MEX,2015,-20150,,
MENF.5T8,MEX,2016,-20547,,
MENF.5T8,MEX,2017,-9119,,
MENF.5T8,MEX,2018,-26412,,
MENF.5T8,MEX,2019,-919,UIS_EST,
MENF.5T8,MEX,2020,8557,,
MENF.5T8,MEX,2021,18373,UIS_EST,
MENF.5T8,MEX,2022,22648,UIS_EST,
MENF.5T8,MHL,2012,-239,UIS_EST,
MENF.5T8,MHL,2019,-88,UIS_EST,
MENF.5T8,MHL,2022,-316,UIS_EST,
MENF.5T8,MKD,2000,-4099,UIS_EST,
MENF.5T8,MKD,2001,-4268,UIS_EST,
MENF.5T8,MKD,2002,-4263,UIS_EST,
MENF.5T8,MKD,2003,-4925,UIS_EST,
MENF.5T8,MKD,2004,-5632,UIS_EST,
MENF.5T8,MKD,2005,-6188,UIS_EST,
MENF.5T8,MKD,2006,-6717,UIS_EST,
MENF.5T8,MKD,2007,-5709,UIS_EST,
MENF.5T8,MKD,2008,-4457,UIS_EST,
MENF.5T8,MKD,2009,-4219,UIS_EST,
MENF.5T8,MKD,2011,-2892,UIS_EST,
MENF.5T8,MKD,2012,-3125,UIS_EST,
MENF.5T8,MKD,2013,-2637,UIS_EST,
MENF.5T8,MKD,2014,-2106,UIS_EST,
MENF.5T8,MKD,2015,-2512,,
MENF.5T8,MKD,2017,-2577,,
MENF.5T8,MKD,2018,-2611,,
MENF.5T8,MKD,2019,-2441,UIS_EST,
MENF.5T8,MKD,2020,-3004,,
MENF.5T8,MKD,2021,-1783,UIS_EST,
MENF.5T8,MKD,2022,-976,UIS_EST,
MENF.5T8,MLI,2000,-1927,UIS_EST,
MENF.5T8,MLI,2011,-5665,UIS_EST,
MENF.5T8,MLI,2012,-5972,UIS_EST,
MENF.5T8,MLI,2013,-6536,UIS_EST,
MENF.5T8,MLI,2014,-7415,UIS_EST,
MENF.5T8,MLI,2015,-8070,,
MENF.5T8,MLT,2000,-255,UIS_EST,
MENF.5T8,MLT,2001,-270,UIS_EST,
MENF.5T8,MLT,2002,-292,UIS_EST,
MENF.5T8,MLT,2003,-194,UIS_EST,
MENF.5T8,MLT,2004,-250,UIS_EST,
MENF.5T8,MLT,2005,-173,UIS_EST,
MENF.5T8,MLT,2006,-307,UIS_EST,
MENF.5T8,MLT,2007,-405,UIS_EST,
MENF.5T8,MLT,2008,-572,UIS_EST,
MENF.5T8,MLT,2009,-680,UIS_EST,
MENF.5T8,MLT,2011,-784,UIS_EST,
MENF.5T8,MLT,2012,-776,UIS_EST,
MENF.5T8,MLT,2013,-1267,UIS_EST,
MENF.5T8,MLT,2014,-494,UIS_EST,
MENF.5T8,MLT,2015,-355,UIS_EST,
MENF.5T8,MLT,2016,99,,
MENF.5T8,MLT,2017,127,,
MENF.5T8,MLT,2018,372,,
MENF.5T8,MLT,2019,804.8599853515625,UIS_EST,
MENF.5T8,MLT,2020,1199.832275390625,,
MENF.5T8,MLT,2021,1855.199951171875,UIS_EST,
MENF.5T8,MLT,2022,3396.10009765625,UIS_EST,
MENF.5T8,MMR,2007,-3684,UIS_EST,
MENF.5T8,MMR,2011,-7116,UIS_EST,
MENF.5T8,MMR,2012,-6959,UIS_EST,
MENF.5T8,MMR,2018,-10245,,
MENF.5T8,MNG,2000,-1979,UIS_EST,
MENF.5T8,MNG,2001,-2332,UIS_EST,
MENF.5T8,MNG,2003,-3149,UIS_EST,
MENF.5T8,MNG,2004,-3263,UIS_EST,
MENF.5T8,MNG,2005,-3330,UIS_EST,
MENF.5T8,MNG,2006,-3533,UIS_EST,
MENF.5T8,MNG,2007,-4417,UIS_EST,
MENF.5T8,MNG,2008,-6600,UIS_EST,
MENF.5T8,MNG,2009,-7733,UIS_EST,
MENF.5T8,MNG,2010,-8729,UIS_EST,
MENF.5T8,MNG,2011,-9340,UIS_EST,
MENF.5T8,MNG,2012,-9241,UIS_EST,
MENF.5T8,MNG,2013,-8041,UIS_EST,
MENF.5T8,MNG,2014,-8476,UIS_EST,
MENF.5T8,MNG,2015,-8485,,
MENF.5T8,MNG,2016,-8701,,
MENF.5T8,MNG,2017,-9060,,
MENF.5T8,MNG,2018,-10357,,
MENF.5T8,MNG,2019,-11156,UIS_EST,
MENF.5T8,MNG,2022,-14376,UIS_EST,
MENF.5T8,MOZ,2011,-1777,UIS_EST,
MENF.5T8,MOZ,2013,-1604,UIS_EST,
MENF.5T8,MOZ,2014,-1551,UIS_EST,
MENF.5T8,MOZ,2016,-2003,,
MENF.5T8,MOZ,2017,-2436,,
MENF.5T8,MOZ,2018,-2403,,
MENF.5T8,MRT,2002,-2230,UIS_EST,
MENF.5T8,MRT,2003,-2546,UIS_EST,
MENF.5T8,MRT,2015,-4650,,
MENF.5T8,MRT,2016,-4559,,
MENF.5T8,MRT,2017,-4629,,
MENF.5T8,MRT,2019,-5260,UIS_EST,
MENF.5T8,MRT,2020,-5766,,
MENF.5T8,MSR,2000,-17,UIS_EST,
MENF.5T8,MSR,2001,-19,UIS_EST,
MENF.5T8,MSR,2002,-20,UIS_EST,
MENF.5T8,MSR,2003,-25,UIS_EST,
MENF.5T8,MSR,2004,-55,UIS_EST,
MENF.5T8,MSR,2005,-65,UIS_EST,
MENF.5T8,MSR,2006,-52,UIS_EST,
MENF.5T8,MSR,2007,-54,UIS_EST,
MENF.5T8,MSR,2009,-54,UIS_EST,
MENF.5T8,MSR,2019,-37,UIS_EST,
MENF.5T8,MUS,2004,-8192,UIS_EST,
MENF.5T8,MUS,2006,-8577,UIS_EST,
MENF.5T8,MUS,2009,-8296,UIS_EST,
MENF.5T8,MUS,2010,-7651,UIS_EST,
MENF.5T8,MUS,2011,-7186,UIS_EST,
MENF.5T8,MUS,2012,-6507,UIS_EST,
MENF.5T8,MUS,2013,-6056,UIS_EST,
MENF.5T8,MUS,2014,-5862,UIS_EST,
MENF.5T8,MUS,2015,-5946,,
MENF.5T8,MUS,2016,-5969,,
MENF.5T8,MUS,2017,-6537,,
MENF.5T8,MUS,2020,-4841,,
MENF.5T8,MUS,2021,-3906,UIS_EST,
MENF.5T8,MUS,2022,-3015,UIS_EST,
MENF.5T8,MWI,2010,-3247,UIS_EST,
MENF.5T8,MYS,2000,-26960,UIS_EST,
MENF.5T8,MYS,2001,-29640,UIS_EST,
MENF.5T8,MYS,2002,-19634,UIS_EST,
MENF.5T8,MYS,2003,-19742,UIS_EST,
MENF.5T8,MYS,2004,-25341,UIS_EST,
MENF.5T8,MYS,2006,-24795,UIS_EST,
MENF.5T8,MYS,2007,-22265,UIS_EST,
MENF.5T8,MYS,2008,-15030,UIS_EST,
MENF.5T8,MYS,2009,-2004,UIS_EST,
MENF.5T8,MYS,2010,5475,UIS_EST,
MENF.5T8,MYS,2011,4506,UIS_EST,
MENF.5T8,MYS,2012,-2912,UIS_EST,
MENF.5T8,MYS,2014,37114,UIS_EST,
MENF.5T8,MYS,2015,46692,,
MENF.5T8,MYS,2016,59023,,
MENF.5T8,MYS,2017,36957,,
MENF.5T8,MYS,2019,21320,UIS_EST,
MENF.5T8,MYS,2020,32136,,
MENF.5T8,MYS,2021,44316,UIS_EST,
MENF.5T8,MYS,2022,52494,UIS_EST,
MENF.5T8,NAM,2002,-5426,UIS_EST,
MENF.5T8,NAM,2003,-6483,UIS_EST,
MENF.5T8,NAM,2005,-6175,UIS_EST,
MENF.5T8,NAM,2006,-7914,UIS_EST,
MENF.5T8,NAM,2008,-7043,UIS_EST,
MENF.5T8,NAM,2012,-1067,UIS_EST,
MENF.5T8,NAM,2013,-1324,UIS_EST,
MENF.5T8,NAM,2014,-643,UIS_EST,
MENF.5T8,NAM,2015,-1057,,
MENF.5T8,NAM,2016,-1491,,
MENF.5T8,NAM,2017,-1694,,
MENF.5T8,NAM,2018,-2659,,
MENF.5T8,NAM,2019,-1839,UIS_EST,
MENF.5T8,NAM,2020,-2099,,
MENF.5T8,NAM,2022,-1434,UIS_EST,
MENF.5T8,NER,2000,-2803,UIS_EST,
MENF.5T8,NER,2004,-3345,UIS_EST,
MENF.5T8,NER,2007,-4233,UIS_EST,
MENF.5T8,NER,2009,-3203,UIS_EST,
MENF.5T8,NER,2010,-3408,UIS_EST,
MENF.5T8,NER,2011,-3568,UIS_EST,
MENF.5T8,NER,2012,-3252,UIS_EST,
MENF.5T8,NER,2015,-4512,,
MENF.5T8,NER,2016,-3668,,
MENF.5T8,NER,2017,-3179,,
MENF.5T8,NER,2018,-2294,,
MENF.5T8,NER,2019,-3148,UIS_EST,
MENF.5T8,NIU,2000,-56,UIS_EST,
MENF.5T8,NIU,2001,-62,UIS_EST,
MENF.5T8,NIU,2002,-69,UIS_EST,
MENF.5T8,NIU,2003,-66,UIS_EST,
MENF.5T8,NIU,2004,-59,UIS_EST,
MENF.5T8,NIU,2005,-54,UIS_EST,
MENF.5T8,NIU,2006,-48,UIS_EST,
MENF.5T8,NIU,2007,-44,UIS_EST,
MENF.5T8,NIU,2008,-43,UIS_EST,
MENF.5T8,NIU,2016,-39,,
MENF.5T8,NLD,2000,2746,UIS_EST,
MENF.5T8,NLD,2001,5532,UIS_EST,
MENF.5T8,NLD,2002,7704,UIS_EST,
MENF.5T8,NLD,2003,8915,UIS_EST,
MENF.5T8,NLD,2004,18542,UIS_EST,
MENF.5T8,NLD,2005,17051,UIS_EST,
MENF.5T8,NLD,2006,16994,UIS_EST,
MENF.5T8,NLD,2007,16918,UIS_EST,
MENF.5T8,NLD,2008,21708,UIS_EST,
MENF.5T8,NLD,2009,12386,UIS_EST,
MENF.5T8,NLD,2010,15319,UIS_EST,
MENF.5T8,NLD,2011,24755,UIS_EST,
MENF.5T8,NLD,2012,42541,UIS_EST,
MENF.5T8,NLD,2013,55289,UIS_EST,
MENF.5T8,NLD,2014,55854,UIS_EST,
MENF.5T8,NLD,2015,70965,,
MENF.5T8,NLD,2016,72884,,
MENF.5T8,NLD,2017,77799,,
MENF.5T8,NLD,2018,86468,,
MENF.5T8,NLD,2019,88396,UIS_EST,
MENF.5T8,NLD,2020,105431,,
MENF.5T8,NLD,2021,117179,UIS_EST,
MENF.5T8,NOR,2000,-4544,UIS_EST,
MENF.5T8,NOR,2001,-5718,UIS_EST,
MENF.5T8,NOR,2002,-6114,UIS_EST,
MENF.5T8,NOR,2003,-4276,UIS_EST,
MENF.5T8,NOR,2004,-882,UIS_EST,
MENF.5T8,NOR,2005,1092,UIS_EST,
MENF.5T8,NOR,2006,2349,UIS_EST,
MENF.5T8,NOR,2007,3742,UIS_EST,
MENF.5T8,NOR,2008,4854,UIS_EST,
MENF.5T8,NOR,2009,5147,UIS_EST,
MENF.5T8,NOR,2010,1833,UIS_EST,
MENF.5T8,NOR,2011,1165,UIS_EST,
MENF.5T8,NOR,2012,1933,UIS_EST,
MENF.5T8,NOR,2013,-8917,UIS_EST,
MENF.5T8,NOR,2014,-9079,UIS_EST,
MENF.5T8,NOR,2015,-9038,,
MENF.5T8,NOR,2016,-7987,,
MENF.5T8,NOR,2017,-8766,,
MENF.5T8,NOR,2018,-5011,,
MENF.5T8,NOR,2019,-4899,UIS_EST,
MENF.5T8,NOR,2020,-3031,,
MENF.5T8,NOR,2021,-1892,UIS_EST,
MENF.5T8,NOR,2022,-1952,UIS_EST,
MENF.5T8,NPL,2009,-25124,UIS_EST,
MENF.5T8,NPL,2011,-29671,UIS_EST,
MENF.5T8,NRU,2000,-69,UIS_EST,
MENF.5T8,NRU,2001,-70,UIS_EST,
MENF.5T8,NRU,2002,-70,UIS_EST,
MENF.5T8,NRU,2003,-70,UIS_EST,
MENF.5T8,NRU,2004,-77,UIS_EST,
MENF.5T8,NRU,2005,-95,UIS_EST,
MENF.5T8,NRU,2006,-109,UIS_EST,
MENF.5T8,NRU,2007,-112,UIS_EST,
MENF.5T8,NRU,2008,-123,UIS_EST,
MENF.5T8,NZL,2000,2088,UIS_EST,
MENF.5T8,NZL,2001,4295,UIS_EST,
MENF.5T8,NZL,2002,10273,UIS_EST,
MENF.5T8,NZL,2003,19411,UIS_EST,
MENF.5T8,NZL,2004,34845,UIS_EST,
MENF.5T8,NZL,2005,36893,UIS_EST,
MENF.5T8,NZL,2007,28787,UIS_EST,
MENF.5T8,NZL,2008,27345,UIS_EST,
MENF.5T8,NZL,2009,33737,UIS_EST,
MENF.5T8,NZL,2010,33084,UIS_EST,
MENF.5T8,NZL,2011,35584,UIS_EST,
MENF.5T8,NZL,2012,35552,UIS_EST,
MENF.5T8,NZL,2013,35939.80078125,UIS_EST,
MENF.5T8,NZL,2014,43788.98046875,UIS_EST,
MENF.5T8,NZL,2015,51810.02734375,,
MENF.5T8,NZL,2016,48254.2421875,,
MENF.5T8,NZL,2017,47876.46875,,
MENF.5T8,NZL,2018,47660.40234375,,
MENF.5T8,NZL,2019,47788.58984375,UIS_EST,
MENF.5T8,NZL,2020,38665.1328125,,
MENF.5T8,NZL,2021,26156.423828125,UIS_EST,
MENF.5T8,NZL,2022,20817.5078125,UIS_EST,
MENF.5T8,OMN,2006,-10328,UIS_EST,
MENF.5T8,OMN,2007,-10164,UIS_EST,
MENF.5T8,OMN,2008,-9254,UIS_EST,
MENF.5T8,OMN,2009,-8721,UIS_EST,
MENF.5T8,OMN,2010,-8458,UIS_EST,
MENF.5T8,OMN,2011,-7983,UIS_EST,
MENF.5T8,OMN,2013,-8922,UIS_EST,
MENF.5T8,OMN,2014,-9869,UIS_EST,
MENF.5T8,OMN,2015,-11744,,
MENF.5T8,OMN,2016,-12739,,
MENF.5T8,OMN,2017,-13242,,
MENF.5T8,OMN,2018,-13046,,
MENF.5T8,OMN,2019,-12436,UIS_EST,
MENF.5T8,OMN,2020,-12264,,
MENF.5T8,OMN,2021,-12485,UIS_EST,
MENF.5T8,PAK,2003,-21979,UIS_EST,
MENF.5T8,PAN,2019,-1505,UIS_EST,
MENF.5T8,PAN,2020,371,,
MENF.5T8,PAN,2021,212,UIS_EST,
MENF.5T8,PAN,2022,632,UIS_EST,
MENF.5T8,PHL,2001,-3571,UIS_EST,
MENF.5T8,PHL,2002,-3766,UIS_EST,
MENF.5T8,PHL,2003,-2159,UIS_EST,
MENF.5T8,PHL,2004,-3734,UIS_EST,
MENF.5T8,PHL,2005,-2609,UIS_EST,
MENF.5T8,PHL,2006,-2646,UIS_EST,
MENF.5T8,PHL,2008,-6092,UIS_EST,
MENF.5T8,PLW,2001,-332,UIS_EST,
MENF.5T8,POL,2000,-8223,UIS_EST,
MENF.5T8,POL,2001,-8923,UIS_EST,
MENF.5T8,POL,2002,-9354,UIS_EST,
MENF.5T8,POL,2003,-11160,UIS_EST,
MENF.5T8,POL,2004,-9910,UIS_EST,
MENF.5T8,POL,2005,-9769,UIS_EST,
MENF.5T8,POL,2006,-11576,UIS_EST,
MENF.5T8,POL,2007,-12806,UIS_EST,
MENF.5T8,POL,2008,-12259,UIS_EST,
MENF.5T8,POL,2009,-11501,UIS_EST,
MENF.5T8,POL,2010,-9553,UIS_EST,
MENF.5T8,POL,2011,-6321,UIS_EST,
MENF.5T8,POL,2012,-2533,UIS_EST,
MENF.5T8,POL,2013,4483,UIS_EST,
MENF.5T8,POL,2014,10846.3935546875,UIS_EST,
MENF.5T8,POL,2015,20125,NAT_EST,
MENF.5T8,POL,2016,30500,NAT_EST,
MENF.5T8,POL,2017,38764,NAT_EST,
MENF.5T8,POL,2018,27979,UIS_EST,
MENF.5T8,POL,2019,29633,UIS_EST,
MENF.5T8,POL,2020,35535,,
MENF.5T8,POL,2021,46625,UIS_EST,
MENF.5T8,POL,2022,66894,UIS_EST,
MENF.5T8,PRK,2009,-1694,UIS_EST,
MENF.5T8,PRT,2000,1755,UIS_EST,
MENF.5T8,PRT,2002,5456,UIS_EST,
MENF.5T8,PRT,2003,4446,UIS_EST,
MENF.5T8,PRT,2004,6350,UIS_EST,
MENF.5T8,PRT,2005,5950,UIS_EST,
MENF.5T8,PRT,2006,6661,UIS_EST,
MENF.5T8,PRT,2007,6220,UIS_EST,
MENF.5T8,PRT,2008,-3330,UIS_EST,
MENF.5T8,PRT,2009,-3137,UIS_EST,
MENF.5T8,PRT,2010,-1665,UIS_EST,
MENF.5T8,PRT,2011,207,UIS_EST,
MENF.5T8,PRT,2012,5855,UIS_EST,
MENF.5T8,PRT,2013,3203,UIS_EST,
MENF.5T8,PRT,2014,3297,UIS_EST,
MENF.5T8,PRT,2015,4661,,
MENF.5T8,PRT,2017,8072,,
MENF.5T8,PRT,2018,13034,,
MENF.5T8,PRT,2019,14427,UIS_EST,
MENF.5T8,PRT,2020,26139,,
MENF.5T8,PRT,2021,28234,UIS_EST,
MENF.5T8,PRT,2022,32047,UIS_EST,
MENF.5T8,PSE,2000,-10710,UIS_EST,
MENF.5T8,PSE,2001,-11524,UIS_EST,
MENF.5T8,PSE,2004,-12659,UIS_EST,
MENF.5T8,PSE,2007,-14821,UIS_EST,
MENF.5T8,PSE,2008,-15681,UIS_EST,
MENF.5T8,PSE,2009,-17060,UIS_EST,
MENF.5T8,PSE,2010,-16723,UIS_EST,
MENF.5T8,PSE,2011,-17903,UIS_EST,
MENF.5T8,PSE,2012,-20296,UIS_EST,
